train/n_updates,train/learning_rate,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/policy_loss,time/iterations,rollout/ep_rew_mean,train/std,time/fps
186699,0.0007,0.903557815,-17.86555099,24,17886,933500,555.9158936,-351.9960327,186700,614.96681,1.274454594,52
186799,0.0007,0.644265324,-17.89661217,24,17895,934000,255.418457,75.06697083,186800,615.05909,1.277732968,52
186899,0.0007,0.935533337,-17.88503838,24,17905,934500,27.91288376,-53.36124802,186900,615.12253,1.274941921,52
186999,0.0007,0.996131027,-17.88621521,24,17914,935000,199.5548248,-3.643128872,187000,615.24401,1.274481416,52
187099,0.0007,0.687646925,-17.90359306,24,17924,935500,267.5406799,-23.69238281,187100,615.34597,1.276417851,52
187199,0.0007,0.925965361,-17.90278244,24,17933,936000,365.6144714,-289.7108765,187200,615.3692,1.27738905,52
187299,0.0007,0.970414719,-17.90380859,24,17943,936500,102.9735336,-84.84137726,187300,615.3667,1.277261019,52
187399,0.0007,0.657644212,-17.91751862,24,17952,937000,228.9272461,33.84593582,187400,615.3624,1.279408932,52
187499,0.0007,0.970124161,-17.97508812,24,17962,937500,8.510523796,3.535240173,187500,615.36845,1.28404212,52
187599,0.0007,0.999959372,-17.9916954,24,17971,938000,4.52306509,-26.50200272,187600,615.45229,1.286381364,52
187699,0.0007,0.388052821,-17.96620941,24,17981,938500,552.1297607,-83.08560181,187700,615.52248,1.283031821,52
187799,0.0007,0,-17.98706055,24,17991,939000,1371.246094,195.9790344,187800,615.41099,1.283957839,52
187899,0.0007,0.980246488,-18.00136566,24,18000,939500,267.7019958,-308.1477051,187900,615.33134,1.284939528,52
187999,0.0007,0.864983425,-18.04507065,24,18009,940000,91.25959778,3.996768236,188000,615.27203,1.29134655,52
188099,0.0007,0.993615245,-18.04138565,24,18019,940500,14.82183075,-69.9581604,188100,615.21223,1.291814089,52
188199,0.0007,0.996995731,-18.04718208,24,18028,941000,160.2743835,-47.54536057,188200,615.39509,1.292941451,52
188299,0.0007,0.807462394,-18.0200367,24,18037,941500,1787.986694,754.1760864,188300,615.6128,1.288754582,52
188399,0.0007,0.896739364,-18.03086662,24,18047,942000,535.1167603,-331.7565002,188400,615.66414,1.289389253,52
188499,0.0007,0.941577893,-18.0415287,24,18056,942500,222.8721466,-135.4393616,188500,615.62161,1.29164052,52
188599,0.0007,0.859587923,-18.05903625,24,18066,943000,95.48721313,-10.05761242,188600,615.48473,1.293043494,52
188699,0.0007,0.998690154,-18.06380844,24,18075,943500,34.70245361,-99.2964325,188700,615.16763,1.294433475,52
188799,0.0007,0.997396375,-18.03321457,24,18084,944000,128.787262,-1.901021242,188800,614.94582,1.290969133,52
188899,0.0007,0.743541121,-18.05036163,24,18094,944500,742.1351318,418.715271,188900,614.79776,1.29304564,52
188999,0.0007,0.771340027,-18.06063652,24,18103,945000,334.1910095,-165.5319977,189000,614.64106,1.293713093,52
189099,0.0007,0.97965573,-18.05182838,24,18113,945500,50.61385727,1.243115187,189100,614.46342,1.293522596,52
189199,0.0007,0.863210499,-18.0551548,24,18122,946000,101.4977875,74.42118835,189200,614.26546,1.294265628,52
189299,0.0007,0.995251972,-18.07267952,24,18132,946500,85.66519165,-145.132431,189300,614.13244,1.296671391,52
189399,0.0007,0.997146973,-18.0762825,24,18142,947000,142.3452911,30.93049622,189400,613.94005,1.296509862,52
189499,0.0007,0.383250892,-18.04906082,24,18151,947500,840.9714966,344.8854065,189500,613.85864,1.29469943,52
189599,0.0007,0.857003331,-18.06978416,24,18161,948000,297.9236755,-181.6418152,189600,613.95603,1.297783017,52
189699,0.0007,0.985795179,-18.10284424,24,18170,948500,84.4912796,-126.7312393,189700,613.94643,1.301372409,52
189799,0.0007,0.866722494,-18.16020966,24,18180,949000,90.53572083,23.79537773,189800,613.98215,1.308501363,52
189899,0.0007,0.998611762,-18.16351891,24,18189,949500,37.04771805,-120.6968536,189900,614.12784,1.308746099,52
189999,0.0007,0.99605775,-18.15785027,24,18199,950000,239.4071503,-158.0231628,190000,614.0993,1.307312369,52
190099,0.0007,0.775358215,-18.15062332,24,18209,950500,1770.697876,698.1922607,190100,614.11356,1.308908701,52
190199,0.0007,0.819782287,-18.11812592,24,18219,951000,200.2206421,-16.30243301,190200,614.12886,1.305036068,52
190299,0.0007,0.960693508,-18.09062767,24,18229,951500,212.9929504,-181.2189331,190300,613.94605,1.302223325,52
190399,0.0007,0.862286106,-18.09639931,24,18238,952000,129.2752838,-105.5345078,190400,613.74547,1.302515745,52
190499,0.0007,0.998822757,-18.0725441,24,18249,952500,79.94252014,-152.4513702,190500,613.63743,1.300584674,52
190599,0.0007,0.997206611,-18.10716438,24,18259,953000,132.1966095,28.437994,190600,613.33478,1.304019928,52
190699,0.0007,0.856702879,-18.12140656,24,18269,953500,715.5519409,446.7059631,190700,613.02213,1.305467963,52
190799,0.0007,0.642937183,-18.13644409,24,18279,954000,2140.438721,727.5743408,190800,612.82904,1.307691097,52
190899,0.0007,0.983291827,-18.11318207,24,18289,954500,126.592514,-155.4618378,190900,612.75688,1.304398894,52
190999,0.0007,0.89309638,-18.11318779,24,18298,955000,72.9418335,9.179901123,191000,612.60214,1.303233981,52
191099,0.0007,0.996832102,-18.10596657,24,18308,955500,2.738130331,25.22273254,191100,612.54649,1.302437305,52
191199,0.0007,0.994593136,-18.12105179,24,18318,956000,393.8233032,-180.6823273,191200,612.74558,1.30439055,52
191299,0.0007,0.671628773,-18.12929535,24,18327,956500,439.4598083,162.3708954,191300,612.83076,1.305220723,52
191399,0.0007,0.774402812,-18.13707733,24,18337,957000,208.0865021,-29.53109741,191400,612.83804,1.305374861,52
191499,0.0007,0.93950697,-18.14471245,24,18347,957500,155.2747345,40.35755157,191500,612.94324,1.306300998,52
191599,0.0007,0.895195805,-18.12036896,24,18357,958000,77.36743927,52.73100662,191600,613.14587,1.303815961,52
191699,0.0007,0.978091961,-18.13292885,24,18366,958500,6.137058258,-2.252157927,191700,613.34628,1.305036187,52
191799,0.0007,0.996512592,-18.10359001,24,18377,959000,185.5987854,96.64109802,191800,613.58887,1.302915454,52
191899,0.0007,0.825112402,-18.11327171,24,18387,959500,739.4664307,428.6763611,191900,613.73324,1.303440094,52
191999,0.0007,0.921462677,-18.11585808,24,18397,960000,232.2694855,232.9456024,192000,613.67727,1.303339481,52
192099,0.0007,0.983439088,-18.11994171,24,18407,960500,45.48884964,-72.56674957,192100,613.50826,1.304602861,52
192199,0.0007,0.8853947,-18.10966492,24,18417,961000,99.09049225,82.1697998,192200,613.19181,1.302752018,52
192299,0.0007,0.97953856,-18.11065674,24,18427,961500,10.90952873,41.42866135,192300,612.746,1.302628398,52
192399,0.0007,0.996862631,-18.13352394,24,18437,962000,148.401886,53.2551651,192400,612.43944,1.305619121,52
192499,0.0007,0.72453317,-18.1554451,24,18447,962500,357.6243896,47.05849457,192500,612.20862,1.307114005,52
192599,0.0007,0.792596295,-18.17788315,24,18456,963000,2099.759277,739.7969971,192600,612.00458,1.310770512,52
192699,0.0007,0.968789632,-18.16555214,24,18466,963500,80.20500946,15.2592926,192700,611.87297,1.308794856,52
192799,0.0007,0.889209181,-18.14683342,24,18475,964000,75.58244324,-13.62694263,192800,611.8727,1.30737257,52
192899,0.0007,0.979519928,-18.14940262,24,18485,964500,8.60847187,25.30292892,192900,611.81279,1.307158351,52
192999,0.0007,0.99574218,-18.15540504,24,18495,965000,244.8951874,-154.2668762,193000,611.89954,1.308487296,52
193099,0.0007,0.768041283,-18.18883896,24,18505,965500,1713.296875,606.8551636,193100,611.98072,1.312239408,52
193199,0.0007,0.908451259,-18.1822567,24,18515,966000,659.2615356,509.2538147,193200,612.12925,1.311700702,52
193299,0.0007,0.983320314,-18.17281151,24,18525,966500,94.35642242,-152.2268524,193300,612.28779,1.311018825,52
193399,0.0007,0.895407639,-18.1606636,24,18535,967000,72.19812012,9.085039139,193400,612.44203,1.310682774,52
193499,0.0007,0.975329001,-18.15816116,24,18545,967500,18.35247612,64.31723785,193500,612.59072,1.310355425,52
193599,0.0007,0.996788546,-18.11287308,24,18554,968000,163.5555267,69.64833069,193600,612.61926,1.305133581,52
193699,0.0007,0.830006793,-18.08369637,24,18564,968500,922.1695557,480.1882935,193700,612.60936,1.301748753,52
193799,0.0007,0.75334087,-18.0722065,24,18574,969000,326.0996399,-150.5081482,193800,612.81821,1.299199343,52
193899,0.0007,0.947954658,-18.09329414,24,18584,969500,144.724884,-54.62119293,193900,613.10086,1.301676393,52
193999,0.0007,0.967040241,-18.0824604,24,18594,970000,618.149231,432.6984253,194000,613.46122,1.29997611,52
194099,0.0007,0.997017579,-18.0716629,24,18605,970500,2.854062796,28.38442421,194100,613.79914,1.298993826,52
194199,0.0007,0.993905524,-18.06282616,24,18615,971000,393.0877075,-166.1873169,194200,614.13207,1.299080491,52
194299,0.0007,0.769267544,-18.06090164,24,18625,971500,428.7624512,256.722229,194300,614.22661,1.298341632,52
194399,0.0007,0.815964624,-18.06160545,24,18635,972000,3055.793701,900.0450439,194400,613.89986,1.298387051,52
194499,0.0007,0.933632098,-18.06455994,24,18644,972500,133.1533661,56.45726395,194500,613.58983,1.299458504,52
194599,0.0007,0.880079448,-18.09083176,24,18654,973000,332.6020508,279.9723511,194600,613.06462,1.302955627,52
194699,0.0007,0.996905164,-18.12291527,24,18665,973500,17.69411469,74.51838684,194700,612.03005,1.307215452,52
194799,0.0007,0.997309134,-18.1367836,24,18674,974000,127.5477066,-3.097267151,194800,610.9163,1.309642553,52
194899,0.0007,0.546113014,-18.14866638,24,18684,974500,950.2363281,-419.0555115,194900,609.68294,1.310301065,52
194999,0.0007,0.768586367,-18.11099434,24,18694,975000,2766.913818,907.5447998,195000,608.10775,1.305881858,52
195099,0.0007,0.981687069,-18.10493279,24,18703,975500,80.93242645,127.2468262,195100,607.03526,1.304210186,52
195199,0.0007,0.963104408,-18.12186623,24,18713,976000,26.50069046,8.160734177,195200,606.1941,1.305659771,52
195299,0.0007,0.975222455,-18.11424255,24,18724,976500,70.39764404,-141.2240143,195300,604.80099,1.304623365,52
195399,0.0007,0.99399929,-18.08942604,24,18734,977000,361.2330017,-178.0631714,195400,603.30412,1.302049518,52
195499,0.0007,0.724131018,-18.09464264,24,18743,977500,1520.257568,610.005127,195500,601.97298,1.303635716,52
195599,0.0007,0.815743178,-18.07523918,24,18753,978000,287.7894287,55.07440186,195600,600.12649,1.301542759,52
195699,0.0007,0.997012496,-18.05083084,24,18763,978500,14.7980299,63.24851608,195700,599.74803,1.296906114,52
195799,0.0007,0.965368647,-18.07098389,24,18773,979000,34.70482635,55.68831253,195800,600.55273,1.298338056,52
195899,0.0007,0.997899424,-18.05701256,24,18783,979500,59.81254959,-141.4690094,195900,601.46529,1.296886921,52
195999,0.0007,0.995795371,-18.03424644,24,18793,980000,252.9128418,-140.0641479,196000,601.93508,1.294126868,52
196099,0.0007,0.823602647,-18.01178551,24,18803,980500,1593.037842,661.8783569,196100,603.3242,1.291681528,52
196199,0.0007,0.788888186,-18.0110836,24,18814,981000,474.0249634,-281.1928711,196200,602.80879,1.29149127,52
196299,0.0007,0.980223402,-17.97456741,24,18824,981500,42.0029068,89.83557129,196300,600.26686,1.287127256,52
196399,0.0007,0.964368708,-17.97307587,24,18834,982000,27.98240089,29.55855751,196400,598.80628,1.286664128,52
196499,0.0007,0.995263384,-17.9709053,24,18844,982500,76.09050751,157.1552582,196500,598.53518,1.285212636,52
196599,0.0007,0.995676417,-17.93160629,24,18854,983000,267.2444458,-150.8967285,196600,598.31262,1.281670451,52
196699,0.0007,0.671919376,-17.92591667,24,18864,983500,4087.095215,1009.939087,196700,599.38911,1.280134082,52
196799,0.0007,0.994360211,-17.92474174,24,18874,984000,382.5264893,337.0858154,196800,601.32617,1.280088186,52
196899,0.0007,0.979183741,-17.91741562,24,18884,984500,84.68778229,124.5351105,196900,603.58102,1.279514551,52
196999,0.0007,0.895557225,-17.92037964,24,18894,985000,75.19017029,33.20402908,197000,605.01118,1.279665828,52
197099,0.0007,0.999286257,-17.8927021,24,18904,985500,2.053955078,24.81654358,197100,606.05134,1.276691914,52
197199,0.0007,0.995219134,-17.89200401,24,18914,986000,367.0471497,-220.7357483,197200,607.38646,1.275454402,52
197299,0.0007,0.764137223,-17.90435791,24,18924,986500,709.6159058,382.607666,197300,608.22966,1.276669383,52
197399,0.0007,0.824574381,-17.86309814,24,18934,987000,358.116333,68.17679596,197400,608.90472,1.27213943,52
197499,0.0007,0.932694167,-17.85930443,24,18943,987500,135.4533691,81.92651367,197500,609.30675,1.272061467,52
197599,0.0007,0.8703219,-17.88212776,24,18953,988000,521.1131592,380.0948792,197600,609.25924,1.274569869,52
197699,0.0007,0.979324428,-17.90908623,24,18963,988500,16.74888992,59.2610054,197700,607.87436,1.278137326,52
197799,0.0007,0.996777289,-17.88331985,24,18973,989000,175.3717957,119.1922379,197800,606.47077,1.275426745,52
197899,0.0007,0.85035488,-17.89632988,24,18983,989500,1346.619995,597.8985596,197900,605.11849,1.2770468,52
197999,0.0007,0.990410649,-17.92952347,24,18992,990000,979.6362305,528.9589233,198000,603.45927,1.280449033,52
198099,0.0007,0.816363156,-17.94799042,24,19002,990500,239.6501923,-189.8886871,198100,601.9789,1.282999516,52
198199,0.0007,0.930832423,-17.91226196,24,19011,991000,257.1532593,-278.0612793,198200,600.23701,1.279489636,52
198299,0.0007,0.995154248,-17.90812302,24,19021,991500,1.423306465,2.862953186,198300,599.39896,1.278749824,52
198399,0.0007,0.995771899,-17.89008141,24,19031,992000,196.7016144,47.31999969,198400,598.66821,1.277370214,52
198499,0.0007,0.818245023,-17.92049408,24,19041,992500,689.3590698,378.7462463,198500,597.95185,1.281733036,52
198599,0.0007,0.760619611,-17.87870598,24,19051,993000,2719.812744,1001.142273,198600,597.94714,1.276562452,52
198699,0.0007,0.963822309,-17.88957214,24,19061,993500,53.51999664,-47.14742279,198700,598.61905,1.278115988,52
198799,0.0007,0.91525422,-17.92481041,24,19070,994000,426.3753052,364.8793335,198800,599.08308,1.281965256,52
198899,0.0007,0.790707543,-17.91822433,24,19080,994500,90.51367188,-107.6032257,198900,598.11557,1.281319737,52
198999,0.0007,0.998678375,-17.91640282,24,19090,995000,62.66582108,-45.41592789,199000,596.48041,1.281168818,52
199099,0.0007,0.773840144,-17.900774,24,19099,995500,724.1895142,47.29878616,199100,593.84671,1.279253364,52
199199,0.0007,0.610874951,-17.93203354,24,19109,996000,964.5945435,433.4641113,199200,590.33851,1.282407999,52
199299,0.0007,0.978422854,-17.93087769,24,19119,996500,27.77873611,69.05186462,199300,587.63973,1.28161478,52
199399,0.0007,0.896143109,-17.90630341,24,19129,997000,72.8345108,32.54418182,199400,585.36704,1.279959559,52
199499,0.0007,0.981491666,-17.89698982,24,19138,997500,8.898710251,36.04270172,199500,582.74842,1.277859211,52
199599,0.0007,0.994884463,-17.86548615,24,19148,998000,246.3064728,-96.91693115,199600,580.88983,1.273993731,52
199699,0.0007,0.891846716,-17.84361076,24,19157,998500,955.7666016,461.2214966,199700,575.94829,1.269842625,52
199799,0.0007,0.632370234,-17.86725807,24,19167,999000,255.1757355,-2.165496826,199800,570.15649,1.27227366,52
199899,0.0007,0.14347136,-17.8537178,24,19176,999500,195.8311768,-82.86891174,199900,565.77315,1.271845937,52
199999,0.0007,0.887340784,-17.83435822,24,19186,1000000,339.0560913,367.9785767,200000,564.98643,1.270018697,52
200099,0.0007,0.987967986,-17.85128784,24,19195,1000500,10.05421257,-41.32183838,200100,564.49356,1.27256906,52
200199,0.0007,0.993527159,-17.82263565,24,19205,1001000,254.7446747,14.93290424,200200,566.33661,1.269057274,52
200299,0.0007,0.863401204,-17.8369751,24,19215,1001500,1416.446167,537.9593506,200300,562.96986,1.271989107,52
200399,0.0007,0.754933104,-17.85788155,24,19225,1002000,199.7204285,-122.8978653,200400,563.79078,1.27478838,52
200499,0.0007,0.901535332,-17.87645531,24,19235,1002500,134.3830719,-193.0840149,200500,561.17058,1.277949214,52
200599,0.0007,0.99283042,-17.87106323,24,19245,1003000,114.4163208,186.3398743,200600,551.60645,1.27703774,52
200699,0.0007,0.908525273,-17.86161995,24,19254,1003500,35.12424469,50.59234238,200700,538.79436,1.275526166,52
200799,0.0007,0.992724537,-17.89005852,24,19264,1004000,353.5711365,-203.7917938,200800,527.53873,1.278301716,52
200899,0.0007,0.934582666,-17.87540054,24,19274,1004500,424.1323242,269.2831421,200900,522.07467,1.276440024,52
200999,0.0007,0.6623137,-17.86305046,24,19283,1005000,1133.110107,509.8162231,201000,522.33003,1.274272919,52
201099,0.0007,0.641121268,-17.85232925,24,19293,1005500,74.2776947,-61.3009758,201100,532.65548,1.273105502,52
201199,0.0007,0.896819979,-17.86124611,24,19303,1006000,77.16188812,36.95198441,201200,541.64301,1.273374915,52
201299,0.0007,0.997174409,-17.85194778,24,19313,1006500,18.63828659,-73.68647766,201300,556.65724,1.271704793,52
201399,0.0007,0.995508093,-17.84732819,24,19322,1007000,154.797821,-0.654100418,201400,556.89166,1.271650434,52
201499,0.0007,0.848853648,-17.84355736,24,19332,1007500,564.2255859,112.3158417,201500,550.52834,1.269665837,52
201599,0.0007,0.698285818,-17.83695221,24,19342,1008000,3035.912109,865.9395752,201600,538.34463,1.27024281,52
201699,0.0007,0.303138375,-17.84130859,24,19352,1008500,96.77793121,46.77222061,201700,531.75593,1.270424128,52
201799,0.0007,0.994036881,-17.84694672,24,19362,1009000,67.18710327,165.9449768,201800,525.18213,1.272289753,52
201899,0.0007,0.999231583,-17.8447113,24,19371,1009500,0.253527462,-1.850129485,201900,516.89491,1.272348642,52
201999,0.0007,0.999440265,-17.83731842,24,19381,1010000,24.71257019,-56.59592438,202000,514.87642,1.271423936,52
202099,0.0007,0.799897417,-17.8151226,24,19390,1010500,622.1112061,-110.7271347,202100,523.45768,1.269042253,52
202199,0.0007,0.701449603,-17.79670143,24,19400,1011000,211.3959961,-111.5777359,202200,530.60915,1.267528415,52
202299,0.0007,0.814351439,-17.80570602,24,19410,1011500,68.60444641,110.0569229,202300,532.99133,1.268883467,52
202399,0.0007,0.875844568,-17.80125237,24,19420,1012000,262.4092407,227.9316711,202400,543.3363,1.26801765,52
202499,0.0007,0.999151801,-17.81718254,24,19429,1012500,0.250036687,-0.240654856,202500,547.89462,1.270520687,52
202599,0.0007,0.993593764,-17.80892372,24,19439,1013000,413.6870728,-219.02742,202600,552.93825,1.270275235,52
202699,0.0007,0.902185485,-17.82259178,24,19448,1013500,1482.15332,643.477417,202700,556.76883,1.271244884,52
