train/iterations,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/delta_std,train/step_size,train/learning_rate,time/fps,rollout/return_std
2693,1034496,643.09,24,18824,0.05,20000,0.02,54,0
2694,1034880,643.09,24,18831,0.05,20000,0.02,54,0
2695,1035264,642.47125,24,18838,0.05,0.001010098,0.02,54,2.475006104
2696,1035648,643.09,24,18845,0.05,20000,0.02,54,0
2697,1036032,643.09,24,18852,0.05,20000,0.02,54,0
2698,1036416,643.09,24,18859,0.05,20000,0.02,54,0
2699,1036800,643.09,24,18866,0.05,20000,0.02,54,0
2700,1037184,643.09,24,18873,0.05,20000,0.02,54,0
2701,1037568,643.09,24,18881,0.05,20000,0.02,54,0
2702,1037952,643.09,24,18888,0.05,20000,0.02,54,0
2703,1038336,643.09,24,18895,0.05,20000,0.02,54,0
2704,1038720,642.47125,24,18902,0.05,0.001010098,0.02,54,2.475006104
2705,1039104,643.09,24,18909,0.05,20000,0.02,54,0
2706,1039488,643.09,24,18916,0.05,20000,0.02,54,0
2707,1039872,643.09,24,18923,0.05,20000,0.02,54,0
2708,1040256,643.09,24,18931,0.05,20000,0.02,54,0
2709,1040640,643.09,24,18938,0.05,20000,0.02,54,0
2710,1041024,643.09,24,18945,0.05,20000,0.02,54,0
2711,1041408,643.09,24,18952,0.05,20000,0.02,54,0
2712,1041792,643.09,24,18959,0.05,20000,0.02,54,0
2713,1042176,643.09,24,18966,0.05,20000,0.02,54,0
2714,1042560,643.09,24,18973,0.05,20000,0.02,54,0
2715,1042944,643.09,24,18980,0.05,20000,0.02,54,0
2716,1043328,641.18875,24,18987,0.05,0.000328731,0.02,54,7.605010986
2717,1043712,642.929375,24,18994,0.05,0.003891039,0.02,54,0.642501831
2718,1044096,643.08875,24,19001,0.05,0.499489844,0.02,54,0.005004982
2719,1044480,642.954375,24,19008,0.05,0.006510909,0.02,54,0.383970827
2720,1044864,643.09,24,19015,0.05,20000,0.02,54,0
2721,1045248,643.09,24,19022,0.05,20000,0.02,54,0
2722,1045632,643.09,24,19029,0.05,20000,0.02,54,0
2723,1046016,643.09,24,19036,0.05,20000,0.02,54,0
2724,1046400,643.09,24,19043,0.05,20000,0.02,54,0
2725,1046784,643.035,24,19050,0.05,0.011642194,0.02,54,0.214736015
2726,1047168,643.09,24,19057,0.05,20000,0.02,54,0
2727,1047552,643.09,24,19065,0.05,20000,0.02,54,0
2728,1047936,643.03375,24,19071,0.05,0.011110804,0.02,54,0.225006104
2729,1048320,643.09,24,19078,0.05,20000,0.02,54,0
2730,1048704,643.09,24,19086,0.05,20000,0.02,54,0
2731,1049088,642.513125,24,19092,0.05,0.001083419,0.02,54,2.307510376
2732,1049472,643.09,24,19100,0.05,20000,0.02,54,0
2733,1049856,643.09,24,19107,0.05,20000,0.02,54,0
2734,1050240,643.09,24,19114,0.05,20000,0.02,54,0
2735,1050624,643.035,24,19121,0.05,0.011642194,0.02,54,0.214736015
2736,1051008,643.09,24,19128,0.05,20000,0.02,54,0
2737,1051392,643.09,24,19135,0.05,20000,0.02,54,0
2738,1051776,643.08875,24,19143,0.05,0.499489844,0.02,54,0.005004982
2739,1052160,643.09,24,19150,0.05,20000,0.02,54,0
2740,1052544,643.09,24,19157,0.05,20000,0.02,54,0
2741,1052928,643.09,24,19164,0.05,20000,0.02,54,0
2742,1053312,643.09,24,19171,0.05,20000,0.02,54,0
2743,1053696,643.09,24,19178,0.05,20000,0.02,54,0
2744,1054080,643.09,24,19185,0.05,20000,0.02,54,0
2745,1054464,643.09,24,19192,0.05,20000,0.02,54,0
2746,1054848,643.09,24,19199,0.05,20000,0.02,54,0
2747,1055232,643.09,24,19206,0.05,20000,0.02,54,0
2748,1055616,643.09,24,19213,0.05,20000,0.02,54,0
2749,1056000,643.09,24,19221,0.05,20000,0.02,54,0
2750,1056384,643.005,24,19228,0.05,0.007352687,0.02,54,0.340011597
2751,1056768,643.09,24,19235,0.05,20000,0.02,54,0
2752,1057152,643.09,24,19242,0.05,20000,0.02,54,0
2753,1057536,643.09,24,19249,0.05,20000,0.02,54,0
2754,1057920,643.09,24,19256,0.05,20000,0.02,54,0
2755,1058304,643.09,24,19263,0.05,20000,0.02,54,0
2756,1058688,643.08875,24,19270,0.05,0.499489844,0.02,54,0.005004982
2757,1059072,643.09,24,19277,0.05,20000,0.02,54,0
2758,1059456,642.929375,24,19284,0.05,0.003891039,0.02,54,0.642501831
2759,1059840,643.09,24,19291,0.05,20000,0.02,54,0
2760,1060224,643.09,24,19298,0.05,20000,0.02,54,0
2761,1060608,643.09,24,19306,0.05,20000,0.02,54,0
2762,1060992,643.089375,24,19313,0.05,0.998796225,0.02,54,0.002502888
2763,1061376,643.09,24,19320,0.05,20000,0.02,54,0
2764,1061760,643.09,24,19328,0.05,20000,0.02,54,0
2765,1062144,643.03625,24,19335,0.05,0.011627274,0.02,54,0.215011597
2766,1062528,643.09,24,19342,0.05,20000,0.02,54,0
2767,1062912,643.09,24,19349,0.05,20000,0.02,54,0
2768,1063296,643.09,24,19356,0.05,20000,0.02,54,0
2769,1063680,643.09,24,19363,0.05,20000,0.02,54,0
2770,1064064,643.09,24,19370,0.05,20000,0.02,54,0
2771,1064448,643.09,24,19377,0.05,20000,0.02,54,0
2772,1064832,643.09,24,19384,0.05,20000,0.02,54,0
2773,1065216,643.09,24,19391,0.05,20000,0.02,54,0
2774,1065600,643.09,24,19398,0.05,20000,0.02,54,0
2775,1065984,642.929375,24,19405,0.05,0.003891039,0.02,54,0.642501831
2776,1066368,643.09,24,19412,0.05,20000,0.02,54,0
2777,1066752,643.09,24,19419,0.05,20000,0.02,54,0
2778,1067136,643.09,24,19426,0.05,20000,0.02,54,0
2779,1067520,643.09,24,19434,0.05,20000,0.02,54,0
2780,1067904,643.09,24,19440,0.05,20000,0.02,54,0
2781,1068288,643.09,24,19447,0.05,20000,0.02,54,0
2782,1068672,643.09,24,19454,0.05,20000,0.02,54,0
2783,1069056,642.929375,24,19461,0.05,0.003891039,0.02,54,0.642501831
2784,1069440,643.09,24,19468,0.05,20000,0.02,54,0
2785,1069824,643.09,24,19475,0.05,20000,0.02,54,0
2786,1070208,642.98,24,19482,0.05,0.005681785,0.02,54,0.440002441
2787,1070592,643.09,24,19489,0.05,20000,0.02,54,0
2788,1070976,642.889375,24,19496,0.05,0.003115243,0.02,54,0.802505493
2789,1071360,643.08875,24,19503,0.05,0.499489844,0.02,54,0.005004982
2790,1071744,643.09,24,19510,0.05,20000,0.02,54,0
2791,1072128,642.889375,24,19517,0.05,0.003115243,0.02,54,0.802505493
2792,1072512,643.09,24,19524,0.05,20000,0.02,54,0
2793,1072896,642.929375,24,19531,0.05,0.003891039,0.02,54,0.642501831
2794,1073280,643.09,24,19539,0.05,20000,0.02,54,0
2795,1073664,643.09,24,19546,0.05,20000,0.02,54,0
2796,1074048,643.09,24,19553,0.05,20000,0.02,54,0
2797,1074432,643.08875,24,19560,0.05,0.499489844,0.02,54,0.005004982
2798,1074816,643.03625,24,19567,0.05,0.011627274,0.02,54,0.215011597
2799,1075200,643.09,24,19574,0.05,20000,0.02,54,0
2800,1075584,643.09,24,19581,0.05,20000,0.02,54,0
2801,1075968,643.09,24,19588,0.05,20000,0.02,54,0
2802,1076352,643.09,24,19595,0.05,20000,0.02,54,0
2803,1076736,643.09,24,19602,0.05,20000,0.02,54,0
2804,1077120,643.09,24,19609,0.05,20000,0.02,54,0
2805,1077504,643.09,24,19616,0.05,20000,0.02,54,0
2806,1077888,643.09,24,19623,0.05,20000,0.02,54,0
2807,1078272,642.604375,24,19630,0.05,0.001286998,0.02,54,1.942504883
2808,1078656,643.09,24,19637,0.05,20000,0.02,54,0
2809,1079040,643.09,24,19644,0.05,20000,0.02,54,0
2810,1079424,643.09,24,19651,0.05,20000,0.02,54,0
2811,1079808,643.09,24,19658,0.05,20000,0.02,54,0
2812,1080192,643.09,24,19665,0.05,20000,0.02,54,0
2813,1080576,643.089375,24,19672,0.05,0.998954654,0.02,54,0.002502491
2814,1080960,643.09,24,19679,0.05,20000,0.02,54,0
2815,1081344,643.09,24,19686,0.05,20000,0.02,54,0
2816,1081728,643.09,24,19694,0.05,20000,0.02,54,0
2817,1082112,643.09,24,19701,0.05,20000,0.02,54,0
2818,1082496,643.03375,24,19708,0.05,0.011110804,0.02,54,0.225006104
2819,1082880,643.09,24,19716,0.05,20000,0.02,54,0
2820,1083264,643.09,24,19721,0.05,20000,0.02,54,0
2821,1083648,643.09,24,19728,0.05,20000,0.02,54,0
2822,1084032,643.0894375,24,19735,0.05,1.10693872,0.02,54,0.002258356
2823,1084416,643.089375,24,19742,0.05,0.998954654,0.02,54,0.002502491
2824,1084800,643.09,24,19749,0.05,20000,0.02,54,0
2825,1085184,643.09,24,19756,0.05,20000,0.02,54,0
2826,1085568,643.08875,24,19764,0.05,0.499489844,0.02,54,0.005004982
2827,1085952,643.09,24,19771,0.05,20000,0.02,54,0
2828,1086336,643.09,24,19778,0.05,20000,0.02,54,0
2829,1086720,643.009375,24,19785,0.05,0.0077517,0.02,54,0.322509766
2830,1087104,643.089375,24,19792,0.05,0.998796225,0.02,54,0.002502888
2831,1087488,643.09,24,19799,0.05,20000,0.02,54,0
2832,1087872,643.09,24,19806,0.05,20000,0.02,54,0
2833,1088256,643.09,24,19813,0.05,20000,0.02,54,0
2834,1088640,643.09,24,19821,0.05,20000,0.02,54,0
2835,1089024,643.09,24,19828,0.05,20000,0.02,54,0
2836,1089408,643.09,24,19835,0.05,20000,0.02,54,0
2837,1089792,643.03375,24,19842,0.05,0.011110804,0.02,54,0.225006104
2838,1090176,643.089375,24,19849,0.05,0.998954654,0.02,54,0.002502491
2839,1090560,643.09,24,19856,0.05,20000,0.02,54,0
2840,1090944,643.09,24,19863,0.05,20000,0.02,54,0
2841,1091328,643.09,24,19870,0.05,20000,0.02,54,0
2842,1091712,643.09,24,19877,0.05,20000,0.02,54,0
2843,1092096,643.09,24,19884,0.05,20000,0.02,54,0
2844,1092480,643.09,24,19891,0.05,20000,0.02,54,0
2845,1092864,643.09,24,19898,0.05,20000,0.02,54,0
