time/total_timesteps,train/learning_rate,train/entropy_loss,time/time_elapsed,train/policy_loss,train/value_loss,train/n_updates,train/explained_variance,train/std,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations
311000,0.0007,-18.383769989013672,3884,-325.5063171386719,637.0308837890625,62199,0.9178667888045311,1.2998563051223755,80,168.34677,24.0,62200
311500,0.0007,-18.368282318115234,3890,403.91156005859375,512.0387573242188,62299,0.0,1.2990078926086426,80,182.31190999999998,24.0,62300
312000,0.0007,-18.352224349975586,3896,296.11724853515625,313.0481872558594,62399,0.6771657168865204,1.2969571352005005,80,197.5183,24.0,62400
312500,0.0007,-18.349748611450195,3902,-10.81828498840332,14.076029777526855,62499,0.9224157929420471,1.2967562675476074,80,202.10137000000003,24.0,62500
313000,0.0007,-18.361421585083008,3909,212.81179809570312,245.5913848876953,62599,0.8974404782056808,1.2971237897872925,80,202.36754000000005,24.0,62600
313500,0.0007,-18.3527889251709,3915,-41.283958435058594,14.708045959472656,62699,0.9708888195455074,1.2961751222610474,80,209.61849000000007,24.0,62700
314000,0.0007,-18.36898422241211,3921,-233.55722045898438,382.0989685058594,62799,0.9488524571061134,1.2978028059005737,80,215.34572,24.0,62800
314500,0.0007,-18.34336280822754,3927,300.39483642578125,370.15509033203125,62899,5.960464477539063e-08,1.2951146364212036,80,216.60694,24.0,62900
315000,0.0007,-18.381244659423828,3933,762.7159423828125,1807.159423828125,62999,-0.29039812088012695,1.2996059656143188,80,228.3346,24.0,63000
315500,0.0007,-18.402116775512695,3939,81.76292419433594,103.70625305175781,63099,0.44107723236083984,1.302399754524231,80,242.82473000000002,24.0,63100
316000,0.0007,-18.37321662902832,3946,183.20254516601562,119.10108947753906,63199,0.9800752960145473,1.2983287572860718,80,252.48091,24.0,63200
316500,0.0007,-18.37526512145996,3952,133.59945678710938,93.05146789550781,63299,0.9064626321196556,1.2980200052261353,80,269.46934,24.0,63300
317000,0.0007,-18.38898468017578,3958,-152.85556030273438,263.92364501953125,63399,0.9854026678949594,1.300957441329956,80,285.3451,24.0,63400
317500,0.0007,-18.396812438964844,3964,552.1463012695312,1174.1605224609375,63499,0.3916870951652527,1.300163984298706,80,284.47922000000005,24.0,63500
318000,0.0007,-18.38882827758789,3970,857.6171875,2760.787841796875,63599,-0.5798560380935669,1.299734354019165,80,290.5808,24.0,63600
318500,0.0007,-18.40385627746582,3976,85.79859924316406,180.25814819335938,63699,-0.4088090658187866,1.3011574745178223,80,307.66834,24.0,63700
319000,0.0007,-18.382169723510742,3982,-161.2039794921875,161.0747833251953,63799,0.8701282143592834,1.2994102239608765,80,321.92915999999997,24.0,63800
319500,0.0007,-18.379453659057617,3989,-328.2897033691406,324.6839599609375,63899,0.8994821906089783,1.299461007118225,80,329.91542000000004,24.0,63900
320000,0.0007,-18.40679359436035,3995,-298.75506591796875,498.04815673828125,63999,0.9846091577783227,1.3021607398986816,80,352.3929800000001,24.0,64000
320500,0.0007,-18.388715744018555,4001,544.52880859375,1079.98095703125,64099,0.8039252460002899,1.3002166748046875,80,367.30931000000004,24.0,64100
321000,0.0007,-18.361141204833984,4007,90.34904479980469,59.63408660888672,64199,0.8409651964902878,1.2973710298538208,80,375.93160000000006,24.0,64200
321500,0.0007,-18.377595901489258,4014,-308.99810791015625,321.22174072265625,64299,0.8999745547771454,1.2991271018981934,80,382.7035399999999,24.0,64300
322000,0.0007,-18.35420799255371,4020,-37.04203414916992,68.46521759033203,64399,0.9047409072518349,1.2960654497146606,80,393.9502500000001,24.0,64400
322500,0.0007,-18.375852584838867,4026,-160.00572204589844,103.98548889160156,64499,0.9383401609957218,1.2994134426116943,80,395.9410199999999,24.0,64500
323000,0.0007,-18.3874568939209,4032,-139.81082153320312,337.2134094238281,64599,0.9820705521851778,1.3007175922393799,80,393.80312000000004,24.0,64600
323500,0.0007,-18.406885147094727,4038,-151.18026733398438,388.3305969238281,64699,0.7310007214546204,1.3030036687850952,80,394.0235600000001,24.0,64700
324000,0.0007,-18.420909881591797,4044,32.869651794433594,194.20718383789062,64799,0.39646226167678833,1.3048114776611328,80,394.85574999999994,24.0,64800
324500,0.0007,-18.422216415405273,4051,29.2823486328125,91.00463104248047,64899,0.487495481967926,1.3051667213439941,80,398.92017999999996,24.0,64900
325000,0.0007,-18.473691940307617,4057,-92.72703552246094,43.474639892578125,64999,0.9658688195049763,1.31251859664917,80,403.30321000000004,24.0,65000
325500,0.0007,-18.46260643005371,4063,-200.6712646484375,121.01130676269531,65099,0.9506617002189159,1.311327338218689,80,410.30955,24.0,65100
326000,0.0007,-18.44955825805664,4069,-138.50193786621094,153.9989013671875,65199,0.9958716165274382,1.3104933500289917,80,416.51937,24.0,65200
326500,0.0007,-18.457420349121094,4075,736.9296875,1815.971923828125,65299,0.8488308638334274,1.3121058940887451,80,423.67967,24.0,65300
327000,0.0007,-18.480504989624023,4081,858.7333984375,2397.957275390625,65399,0.5764160454273224,1.3154351711273193,80,430.23847000000006,24.0,65400
327500,0.0007,-18.518205642700195,4087,219.44876098632812,146.9499969482422,65499,0.9705123081803322,1.3200640678405762,80,437.14742999999993,24.0,65500
328000,0.0007,-18.569782257080078,4094,-244.05929565429688,255.0534210205078,65599,0.8970245867967606,1.3267815113067627,80,442.28820999999994,24.0,65600
328500,0.0007,-18.561634063720703,4100,52.21653366088867,87.43720245361328,65699,0.7448340058326721,1.3259333372116089,80,447.63122000000004,24.0,65700
329000,0.0007,-18.510143280029297,4106,-141.86080932617188,180.94041442871094,65799,0.9949902193620801,1.318831205368042,80,447.78842,24.0,65800
329500,0.0007,-18.532472610473633,4112,720.6559448242188,1710.4810791015625,65899,0.8549157232046127,1.321723222732544,80,446.4566199999999,24.0,65900
330000,0.0007,-18.534915924072266,4118,335.9564208984375,368.5779724121094,65999,0.9324576482176781,1.3219027519226074,80,442.24962999999997,24.0,66000
330500,0.0007,-18.54022789001465,4124,270.798828125,313.2598876953125,66099,0.8817963525652885,1.3220089673995972,80,440.61697,24.0,66100
331000,0.0007,-18.518539428710938,4131,-229.07162475585938,244.5454559326172,66199,0.8465171903371811,1.319619059562683,80,434.98143000000005,24.0,66200
331500,0.0007,-18.50940704345703,4137,-200.27073669433594,137.8404083251953,66299,0.9052983671426773,1.318822979927063,80,430.95572999999996,24.0,66300
332000,0.0007,-18.49285125732422,4143,-58.00798797607422,97.31293487548828,66399,0.9960444276221097,1.3172364234924316,80,426.63959,24.0,66400
332500,0.0007,-18.48827362060547,4149,-404.3567199707031,999.9644775390625,66499,0.6984526515007019,1.3169924020767212,80,424.85756999999995,24.0,66500
333000,0.0007,-18.44989776611328,4155,-65.97328186035156,40.654380798339844,66599,0.9258007630705833,1.3130085468292236,80,421.7031800000001,24.0,66600
333500,0.0007,-18.44858169555664,4161,99.21644592285156,50.94314193725586,66699,0.8946712762117386,1.313032627105713,80,420.73492,24.0,66700
334000,0.0007,-18.469141006469727,4167,124.76112365722656,63.44873046875,66799,0.9779075011610985,1.3155779838562012,80,419.33277999999996,24.0,66800
334500,0.0007,-18.474637985229492,4173,100.16390228271484,56.81294631958008,66899,0.892415776848793,1.3164652585983276,80,419.55052,24.0,66900
335000,0.0007,-18.469690322875977,4180,15.12115478515625,76.70729064941406,66999,0.9966085385531187,1.3156765699386597,80,416.36037,24.0,67000
335500,0.0007,-18.477968215942383,4186,138.21438598632812,544.1151123046875,67099,0.5588851869106293,1.3170788288116455,80,414.69471999999996,24.0,67100
336000,0.0007,-18.503952026367188,4192,-477.1797790527344,808.5245361328125,67199,0.651719868183136,1.3200922012329102,80,413.7893200000001,24.0,67200
336500,0.0007,-18.487655639648438,4198,-72.53269958496094,62.73063278198242,67299,0.6812148690223694,1.3179352283477783,80,412.63012,24.0,67300
337000,0.0007,-18.479888916015625,4204,77.21883392333984,92.06493377685547,67399,0.8860562145709991,1.3168610334396362,80,410.04771,24.0,67400
337500,0.0007,-18.454694747924805,4210,40.119747161865234,67.49797821044922,67499,0.794634073972702,1.3135513067245483,80,408.84043999999994,24.0,67500
338000,0.0007,-18.431468963623047,4217,-80.69969940185547,126.53120422363281,67599,0.9949899083003402,1.3106236457824707,80,403.65646,24.0,67600
338500,0.0007,-18.43684959411621,4223,378.2801818847656,599.2977294921875,67699,0.8522825837135315,1.310388445854187,80,399.21674999999993,24.0,67700
339000,0.0007,-18.436180114746094,4229,335.0861511230469,421.05731201171875,67799,0.670106440782547,1.310728907585144,80,397.62993,24.0,67800
339500,0.0007,-18.433679580688477,4235,74.80182647705078,33.09296417236328,67899,0.9596102759242058,1.3104230165481567,80,394.9627499999999,24.0,67900
340000,0.0007,-18.440168380737305,4241,571.9127197265625,1061.8175048828125,67999,0.973723629489541,1.3108925819396973,80,392.5113400000001,24.0,68000
340500,0.0007,-18.439748764038086,4247,38.772789001464844,51.528541564941406,68099,0.837243527173996,1.3109164237976074,80,392.85445000000004,24.0,68100
341000,0.0007,-18.41411781311035,4254,-196.4869842529297,535.8407592773438,68199,0.9796238150447607,1.3080388307571411,80,390.00936,24.0,68200
341500,0.0007,-18.4157657623291,4260,315.5448913574219,784.461181640625,68299,0.6066774427890778,1.308434009552002,80,383.98580999999996,24.0,68300
342000,0.0007,-18.388343811035156,4266,1003.33251953125,3299.212890625,68399,-0.0891944169998169,1.305825114250183,80,380.9531300000001,24.0,68400
342500,0.0007,-18.361934661865234,4272,-179.55337524414062,131.1776580810547,68499,0.9178862646222115,1.302610158920288,80,374.93524999999994,24.0,68500
343000,0.0007,-18.349170684814453,4278,162.31777954101562,100.58958435058594,68599,0.9784889332950115,1.3010342121124268,80,368.30654000000004,24.0,68600
343500,0.0007,-18.34319305419922,4284,148.8960418701172,88.19664001464844,68699,0.9363113343715668,1.2998348474502563,80,367.55905000000007,24.0,68700
344000,0.0007,-18.361309051513672,4290,-207.1964111328125,218.4040069580078,68799,0.9945977278985083,1.3023369312286377,80,368.09082,24.0,68800
344500,0.0007,-18.365781784057617,4297,730.8826904296875,1437.9036865234375,68899,0.8794716820120811,1.3030142784118652,80,358.30977,24.0,68900
345000,0.0007,-18.384716033935547,4303,163.43807983398438,255.14981079101562,68999,0.0016834735870361328,1.305172324180603,80,354.48093000000006,24.0,69000
345500,0.0007,-18.392345428466797,4309,-103.5702133178711,106.79329681396484,69099,0.5616391599178314,1.3066531419754028,80,356.72744000000006,24.0,69100
346000,0.0007,-18.39101219177246,4315,103.34239196777344,40.115562438964844,69199,0.9827218446880579,1.306741714477539,80,355.2159399999999,24.0,69200
346500,0.0007,-18.393985748291016,4321,105.22569274902344,51.21209716796875,69299,0.9576716721057892,1.3068424463272095,80,363.2619899999999,24.0,69300
347000,0.0007,-18.41437339782715,4327,4.143380165100098,79.13156127929688,69399,0.9953528349287808,1.3093277215957642,80,375.05823000000004,24.0,69400
347500,0.0007,-18.416196823120117,4334,559.6126708984375,1367.529052734375,69499,0.8381351977586746,1.3096781969070435,80,385.50235,24.0,69500
348000,0.0007,-18.420743942260742,4340,999.501953125,3411.311279296875,69599,-0.2999145984649658,1.3105624914169312,80,390.23491,24.0,69600
348500,0.0007,-18.376516342163086,4346,168.01966857910156,112.70701599121094,69699,0.9336274191737175,1.305507779121399,80,391.67946000000006,24.0,69700
349000,0.0007,-18.343435287475586,4352,162.10227966308594,206.4597625732422,69799,0.7989501655101776,1.3017843961715698,80,389.07362000000006,24.0,69800
349500,0.0007,-18.349712371826172,4359,-264.7794494628906,248.61660766601562,69899,0.7011745870113373,1.3015059232711792,80,378.72583999999995,24.0,69900
350000,0.0007,-18.2939453125,4365,22.412555694580078,120.30428314208984,69999,0.9903734158724546,1.296881914138794,80,364.64238,24.0,70000
350500,0.0007,-18.338891983032227,4371,21.459606170654297,431.154541015625,70099,0.3963313698768616,1.3005398511886597,80,346.53072,24.0,70100
351000,0.0007,-18.35481071472168,4377,557.22802734375,1075.063232421875,70199,0.4240546226501465,1.3029284477233887,80,327.84002999999996,24.0,70200
351500,0.0007,-18.333446502685547,4384,-329.6835632324219,333.83782958984375,70299,0.5747343003749847,1.2999142408370972,80,313.18553999999995,24.0,70300
352000,0.0007,-18.342090606689453,4390,66.19512176513672,100.88302612304688,70399,0.871354728937149,1.3014111518859863,80,311.83373,24.0,70400
352500,0.0007,-18.353904724121094,4397,-99.4333724975586,92.97004699707031,70499,0.8403448015451431,1.3030701875686646,80,312.70626999999996,24.0,70500
353000,0.0007,-18.394201278686523,4403,-30.6612606048584,138.7946014404297,70599,0.9885164415463805,1.3078391551971436,80,319.45677,24.0,70600
353500,0.0007,-18.426448822021484,4409,374.6355895996094,582.4514770507812,70699,0.8479564487934113,1.311216115951538,80,330.33218999999997,24.0,70700
354000,0.0007,-18.41620445251465,4415,-140.05958557128906,257.30352783203125,70799,-0.03417634963989258,1.3106403350830078,80,342.28138999999993,24.0,70800
354500,0.0007,-18.423234939575195,4422,-81.77507019042969,156.56558227539062,70899,0.7251408994197845,1.3109725713729858,80,352.0035,24.0,70900
355000,0.0007,-18.42058563232422,4428,-330.3564758300781,443.29833984375,70999,0.8232656419277191,1.3106532096862793,80,364.08894,24.0,71000
355500,0.0007,-18.440736770629883,4434,-707.3253784179688,1422.461181640625,71099,0.836411714553833,1.3129174709320068,80,367.64976,24.0,71100
356000,0.0007,-18.440532684326172,4440,-48.218017578125,79.3922119140625,71199,0.9964317760895938,1.313994288444519,80,370.42886999999996,24.0,71200
356500,0.0007,-18.43929672241211,4446,604.6859130859375,1418.3883056640625,71299,0.5542621612548828,1.3128538131713867,80,369.88240999999994,24.0,71300
357000,0.0007,-18.46957015991211,4452,58.146324157714844,277.76416015625,71399,0.20248675346374512,1.316402792930603,80,368.69218,24.0,71400
357500,0.0007,-18.48563575744629,4458,6.965960502624512,97.49491882324219,71499,0.8066852688789368,1.3184975385665894,80,370.47408000000013,24.0,71500
358000,0.0007,-18.483516693115234,4464,-124.7868881225586,126.050048828125,71599,0.8839593678712845,1.318590521812439,80,375.31588000000005,24.0,71600
358500,0.0007,-18.47985076904297,4470,99.78515625,54.43349075317383,71699,0.9214534088969231,1.318339228630066,80,382.11596,24.0,71700
359000,0.0007,-18.503517150878906,4476,-105.84822082519531,95.33866119384766,71799,0.9973097359761596,1.3211448192596436,80,388.10340999999994,24.0,71800
359500,0.0007,-18.492860794067383,4482,-44.673583984375,139.17762756347656,71899,0.7954593896865845,1.3198548555374146,80,389.53202999999985,24.0,71900
360000,0.0007,-18.495180130004883,4489,-125.06160736083984,586.607666015625,71999,-1.049710750579834,1.3205519914627075,80,390.68055999999996,24.0,72000
360500,0.0007,-18.503204345703125,4495,-339.79681396484375,439.52227783203125,72099,0.7467336654663086,1.3215898275375366,80,389.8460299999999,24.0,72100
361000,0.0007,-18.49859619140625,4501,-39.40938186645508,16.016847610473633,72199,0.9810202699154615,1.3215607404708862,80,388.04603,24.0,72200
361500,0.0007,-18.49056053161621,4507,154.2146759033203,80.06576538085938,72299,0.9677092842757702,1.3209178447723389,80,391.0152100000001,24.0,72300
362000,0.0007,-18.494991302490234,4513,-9.50210189819336,60.162872314453125,72399,0.9975400269031525,1.321558952331543,80,396.8669400000001,24.0,72400
362500,0.0007,-18.50383949279785,4519,428.14569091796875,728.0249633789062,72499,0.9085723012685776,1.3222020864486694,80,399.0094699999999,24.0,72500
363000,0.0007,-18.497819900512695,4526,94.21812438964844,134.2075958251953,72599,0.7626985758543015,1.3219695091247559,80,402.66876000000013,24.0,72600
363500,0.0007,-18.48565673828125,4532,-308.8628845214844,337.43084716796875,72699,0.6990474462509155,1.3207281827926636,80,406.28506,24.0,72700
364000,0.0007,-18.500083923339844,4538,12.171310424804688,71.04949188232422,72799,0.8933954760432243,1.3216094970703125,80,402.9212000000001,24.0,72800
364500,0.0007,-18.52012825012207,4544,-27.869770050048828,62.09209442138672,72899,0.8215039074420929,1.3234076499938965,80,399.18503,24.0,72900
365000,0.0007,-18.534088134765625,4550,-80.3599853515625,40.401920318603516,72999,0.9987494248198345,1.323523998260498,80,398.47385,24.0,73000
365500,0.0007,-18.52600860595703,4556,479.69268798828125,1123.5447998046875,73099,0.76331926882267,1.3221956491470337,80,396.42891000000003,24.0,73100
366000,0.0007,-18.57712745666504,4562,836.6212158203125,2324.829345703125,73199,0.7929252684116364,1.328520655632019,80,394.46554000000003,24.0,73200
366500,0.0007,-18.536977767944336,4568,-67.26194763183594,49.972049713134766,73299,0.7804725468158722,1.323549747467041,80,392.13151999999997,24.0,73300
