train/step_size,rollout/return_std,time/time_elapsed,train/delta_std,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/iterations
0.0018487373599782586,1.3522740602493286,9581,0.05,519168,54,24.0,0.02,641.4549999999999,1351
0.006971423514187336,0.3586066961288452,9588,0.05,519552,54,24.0,0.02,641.975,1352
0.027984095737338066,0.0893363282084465,9595,0.05,519936,54,24.0,0.02,642.0375,1353
0.16914966702461243,0.014779685065150261,9602,0.05,520320,54,24.0,0.02,642.083625,1354
0.0028516289312392473,0.8766918182373047,9609,0.05,520704,54,24.0,0.02,641.738125,1355
2.0978066459065303e-05,119.17208862304688,9616,0.05,521088,54,24.0,0.02,612.0404375,1356
0.0037715903017669916,0.6628502607345581,9623,0.05,521472,54,24.0,0.02,641.836125,1357
0.003522550454363227,0.7097129225730896,9631,0.05,521856,54,24.0,0.02,641.75,1358
0.0008674786076880991,2.8819150924682617,9638,0.05,522240,54,24.0,0.02,641.175,1359
0.011891902424395084,0.21022695302963257,9645,0.05,522624,54,24.0,0.02,641.986875,1360
0.031388357281684875,0.0796472430229187,9652,0.05,523008,54,24.0,0.02,642.056875,1361
0.00840976182371378,0.2972734570503235,9659,0.05,523392,54,24.0,0.02,641.9355625000001,1362
0.0010960407089442015,2.2809369564056396,9666,0.05,523776,54,24.0,0.02,641.339375,1363
0.00019107958360109478,13.083553314208984,9674,0.05,524160,54,24.0,0.02,638.585,1364
0.0001932558516273275,12.93621826171875,9681,0.05,524544,54,24.0,0.02,638.4837499999999,1365
0.010403463616967201,0.24030445516109467,9688,0.05,524928,54,24.0,0.02,641.97875,1366
0.003610718995332718,0.6923827528953552,9695,0.05,525312,54,24.0,0.02,641.8887500000001,1367
0.040554746985435486,0.06164493411779404,9702,0.05,525696,54,24.0,0.02,642.065,1368
0.006922077853232622,0.36116310954093933,9709,0.05,526080,54,24.0,0.02,641.913125,1369
0.005520664155483246,0.45284393429756165,9717,0.05,526464,54,24.0,0.02,641.80875,1370
0.003553173504769802,0.7035962343215942,9724,0.05,526848,54,24.0,0.02,641.7950000000001,1371
0.0034619022626429796,0.7221461534500122,9731,0.05,527232,54,24.0,0.02,641.771875,1372
0.007822847925126553,0.31957659125328064,9738,0.05,527616,54,24.0,0.02,641.8853750000001,1373
0.014193177223205566,0.17614084482192993,9746,0.05,528000,54,24.0,0.02,641.98875,1374
0.00018939209985546768,13.200128555297852,9753,0.05,528384,54,24.0,0.02,638.219375,1375
0.09312525391578674,0.02684543840587139,9760,0.05,528768,54,24.0,0.02,642.06,1376
0.000604992441367358,4.132282733917236,9767,0.05,529152,54,24.0,0.02,640.5450000000001,1377
0.00013801184832118452,18.1143856048584,9774,0.05,529536,54,24.0,0.02,634.169375,1378
0.0022616058122366667,1.1054091453552246,9781,0.05,529920,54,24.0,0.02,641.47375,1379
0.0037679022643715143,0.6634990572929382,9788,0.05,530304,54,24.0,0.02,641.86375,1380
0.00012167223758297041,20.54700469970703,9796,0.05,530688,54,24.0,0.02,636.9412500000001,1381
0.00018401187844574451,13.586078643798828,9803,0.05,531072,54,24.0,0.02,637.943125,1382
0.00089006416965276,2.808785915374756,9810,0.05,531456,54,24.0,0.02,641.2893750000001,1383
0.003676649648696184,0.6799667477607727,9817,0.05,531840,54,24.0,0.02,641.81125,1384
0.16121557354927063,0.015507061965763569,9825,0.05,532224,54,24.0,0.02,642.075,1385
0.00017976289382204413,13.907208442687988,9832,0.05,532608,54,24.0,0.02,638.5018749999999,1386
1.3156774002709426e-05,190.01617431640625,9839,0.05,532992,54,24.0,0.02,593.875625,1387
2.094908631988801e-05,119.33695220947266,9847,0.05,533376,54,24.0,0.02,611.8499999999999,1388
0.0045465207658708096,0.5498709082603455,9854,0.05,533760,54,24.0,0.02,641.48,1389
0.0009429303463548422,2.651309013366699,9861,0.05,534144,54,24.0,0.02,641.2168750000001,1390
0.00678235711529851,0.36860328912734985,9868,0.05,534528,54,24.0,0.02,641.8475000000001,1391
0.00018827730673365295,13.278286933898926,9876,0.05,534912,54,24.0,0.02,638.653125,1392
0.006479592062532902,0.38582661747932434,9883,0.05,535296,54,24.0,0.02,641.8275,1393
0.015413204208016396,0.16219846904277802,9890,0.05,535680,54,24.0,0.02,642.035625,1394
0.010018162429332733,0.24954663217067719,9898,0.05,536064,54,24.0,0.02,641.959375,1395
0.009518377482891083,0.26264968514442444,9905,0.05,536448,54,24.0,0.02,641.995,1396
0.00019108819833490998,13.082962989807129,9912,0.05,536832,54,24.0,0.02,638.588125,1397
0.0008309232071042061,3.0087013244628906,9920,0.05,537216,54,24.0,0.02,641.2225,1398
0.0299416184425354,0.08349569141864777,9927,0.05,537600,54,24.0,0.02,642.05125,1399
0.00012194490409456193,20.501060485839844,9934,0.05,537984,54,24.0,0.02,633.7750000000001,1400
0.0005209943046793342,4.798516750335693,9941,0.05,538368,54,24.0,0.02,640.8843750000001,1401
0.015286150388419628,0.1635466068983078,9949,0.05,538752,54,24.0,0.02,642.04125,1402
1.579390482220333e-05,158.28890991210938,9956,0.05,539136,54,24.0,0.02,601.2793750000001,1403
0.012527608312666416,0.19955910742282867,9963,0.05,539520,54,24.0,0.02,642.02625,1404
0.0006716938805766404,3.721933364868164,9970,0.05,539904,54,24.0,0.02,640.3499999999999,1405
0.03532780334353447,0.0707656666636467,9977,0.05,540288,54,24.0,0.02,642.0475,1406
0.00019087981490883976,13.097246170043945,9984,0.05,540672,54,24.0,0.02,638.6825,1407
0.00016366851923521608,15.274775505065918,9991,0.05,541056,54,24.0,0.02,635.234375,1408
0.18615342676639557,0.013429657556116581,9998,0.05,541440,54,24.0,0.02,642.0825,1409
1.8410915799904615e-05,135.78900146484375,10006,0.05,541824,54,24.0,0.02,607.389375,1410
0.0009230166324414313,2.708509922027588,10013,0.05,542208,54,24.0,0.02,641.25875,1411
0.0001877659378806129,13.314449310302734,10020,0.05,542592,54,24.0,0.02,638.73875,1412
0.0034990471322089434,0.7144801020622253,10027,0.05,542976,54,24.0,0.02,641.7831249999999,1413
0.001078334404155612,2.318389892578125,10034,0.05,543360,54,24.0,0.02,641.2068750000001,1414
0.00014341594942379743,17.431812286376953,10041,0.05,543744,54,24.0,0.02,635.121875,1415
0.0009070896776393056,2.7560667991638184,10049,0.05,544128,54,24.0,0.02,640.98875,1416
0.002304448513314128,1.0848581790924072,10056,0.05,544512,54,24.0,0.02,641.5237500000001,1417
0.001487069996073842,1.6811580657958984,10063,0.05,544896,54,24.0,0.02,641.3525,1418
0.006122755818068981,0.40831273794174194,10070,0.05,545280,54,24.0,0.02,641.825,1419
0.0001862433273345232,13.423298835754395,10077,0.05,545664,54,24.0,0.02,638.4293749999999,1420
0.00018959672888740897,13.185881614685059,10084,0.05,546048,54,24.0,0.02,638.56875,1421
0.0006316823419183493,3.9576852321624756,10091,0.05,546432,54,24.0,0.02,640.3518750000001,1422
0.0036298250779509544,0.6887382864952087,10098,0.05,546816,54,24.0,0.02,641.8387500000001,1423
0.0015407678438350558,1.6225674152374268,10106,0.05,547200,54,24.0,0.02,641.501875,1424
0.022022444754838943,0.11352041363716125,10113,0.05,547584,54,24.0,0.02,641.9806249999999,1425
0.012308399192988873,0.20311321318149567,10120,0.05,547968,54,24.0,0.02,642.004375,1426
0.003736492246389389,0.6690765619277954,10127,0.05,548352,54,24.0,0.02,641.8243749999999,1427
3.6502420698525384e-05,68.48860931396484,10134,0.05,548736,54,24.0,0.02,624.215625,1428
0.00017110486805904657,14.610921859741211,10141,0.05,549120,54,24.0,0.02,636.8518750000001,1429
0.00018897616246249527,13.229181289672852,10148,0.05,549504,54,24.0,0.02,637.0496875,1430
0.00020270896493457258,12.332951545715332,10155,0.05,549888,54,24.0,0.02,638.8399999999999,1431
0.00019121478544548154,13.074301719665527,10163,0.05,550272,54,24.0,0.02,638.501875,1432
0.0077065639197826385,0.3243986666202545,10170,0.05,550656,54,24.0,0.02,641.923125,1433
0.0006820280104875565,3.6655385494232178,10177,0.05,551040,54,24.0,0.02,641.155625,1434
0.007030437234789133,0.35559651255607605,10184,0.05,551424,54,24.0,0.02,641.8975,1435
0.010279480367898941,0.24320285022258759,10191,0.05,551808,54,24.0,0.02,641.97125,1436
0.00019369916117284447,12.906612396240234,10198,0.05,552192,54,24.0,0.02,638.459375,1437
0.002366612432524562,1.0563620328903198,10205,0.05,552576,54,24.0,0.02,641.5331249999999,1438
0.0001889063132693991,13.2340726852417,10212,0.05,552960,54,24.0,0.02,638.485625,1439
0.008499924093484879,0.2941201329231262,10219,0.05,553344,54,24.0,0.02,641.965625,1440
0.006356831640005112,0.3932775557041168,10227,0.05,553728,54,24.0,0.02,641.97375,1441
7.872995047364384e-05,31.75411605834961,10234,0.05,554112,54,24.0,0.02,633.68625,1442
0.00018943670147564262,13.197019577026367,10241,0.05,554496,54,24.0,0.02,638.259375,1443
0.002732633613049984,0.9148682355880737,10247,0.05,554880,54,24.0,0.02,641.628125,1444
0.00019222470291424543,13.005613327026367,10255,0.05,555264,54,24.0,0.02,638.1700000000001,1445
0.0011561211431398988,2.162402868270874,10262,0.05,555648,54,24.0,0.02,641.123875,1446
0.0008598330314271152,2.907540798187256,10269,0.05,556032,54,24.0,0.02,641.124375,1447
0.006510622333735228,0.3839877247810364,10276,0.05,556416,54,24.0,0.02,641.83375,1448
0.002774566877633333,0.9010413885116577,10283,0.05,556800,54,24.0,0.02,641.69375,1449
0.002910554874688387,0.8589426279067993,10291,0.05,557184,54,24.0,0.02,641.6737499999999,1450
1.270729444513563e-05,196.73739624023438,10297,0.05,557568,54,24.0,0.02,592.1475,1451
0.0028391480445861816,0.8805456757545471,10305,0.05,557952,54,24.0,0.02,641.681875,1452
0.0004410572291817516,5.668198585510254,10312,0.05,558336,54,24.0,0.02,638.9024999999999,1453
0.0001893529697554186,13.202856063842773,10319,0.05,558720,54,24.0,0.02,637.9806249999999,1454
0.011589792557060719,0.215706929564476,10326,0.05,559104,54,24.0,0.02,641.999375,1455
0.0070267971605062485,0.3557807207107544,10333,0.05,559488,54,24.0,0.02,641.86875,1456
0.042719464749097824,0.05852120742201805,10341,0.05,559872,54,24.0,0.02,642.05375,1457
0.12921150028705597,0.01934799738228321,10348,0.05,560256,54,24.0,0.02,642.0770625,1458
4.078862548340112e-05,61.29159164428711,10355,0.05,560640,54,24.0,0.02,625.7725,1459
0.0009104596683755517,2.7458653450012207,10362,0.05,561024,54,24.0,0.02,640.8575000000001,1460
0.0028483839705586433,0.8776904940605164,10369,0.05,561408,54,24.0,0.02,641.7581250000001,1461
0.0037539121694862843,0.6659717559814453,10376,0.05,561792,54,24.0,0.02,641.71875,1462
0.16248992085456848,0.015385444276034832,10383,0.05,562176,54,24.0,0.02,642.076875,1463
0.012441720813512802,0.2009367197751999,10390,0.05,562560,54,24.0,0.02,642.031875,1464
0.0001550147426314652,16.127498626708984,10397,0.05,562944,54,24.0,0.02,634.9606249999999,1465
3.507489964249544e-05,71.27603912353516,10404,0.05,563328,54,24.0,0.02,613.4881250000001,1466
0.0006684188265353441,3.7401695251464844,10411,0.05,563712,54,24.0,0.02,640.659375,1467
0.008998471312224865,0.27782484889030457,10418,0.05,564096,54,24.0,0.02,641.975625,1468
0.0009368916507810354,2.668397903442383,10425,0.05,564480,54,24.0,0.02,641.3035,1469
0.014533983543515205,0.17201054096221924,10432,0.05,564864,54,24.0,0.02,642.03125,1470
5.7843837566906586e-05,43.21981430053711,10439,0.05,565248,54,24.0,0.02,626.2306249999999,1471
0.0001386891963193193,18.025917053222656,10446,0.05,565632,54,24.0,0.02,635.4337499999999,1472
0.010084622539579868,0.2479020655155182,10453,0.05,566016,54,24.0,0.02,642.018125,1473
0.002267369069159031,1.1025993824005127,10461,0.05,566400,54,24.0,0.02,641.8043749999999,1474
0.16248992085456848,0.015385444276034832,10468,0.05,566784,54,24.0,0.02,642.076875,1475
0.0022690475452691317,1.1017837524414062,10475,0.05,567168,54,24.0,0.02,641.71,1476
0.005642447154968977,0.44307002425193787,10482,0.05,567552,54,24.0,0.02,641.89125,1477
0.0007263664156198502,3.441788911819458,10489,0.05,567936,54,24.0,0.02,641.1725,1478
0.015460705384612083,0.16170012950897217,10497,0.05,568320,54,24.0,0.02,642.03375,1479
0.000858051935210824,2.913576364517212,10504,0.05,568704,54,24.0,0.02,641.1456250000001,1480
0.00018898191046901047,13.228778839111328,10511,0.05,569088,54,24.0,0.02,638.420625,1481
0.00024301867233589292,10.287275314331055,10518,0.05,569472,54,24.0,0.02,639.23625,1482
0.0037121570203453302,0.6734627485275269,10525,0.05,569856,54,24.0,0.02,641.775625,1483
0.0037789540365338326,0.6615585684776306,10532,0.05,570240,54,24.0,0.02,641.858125,1484
0.012166035361588001,0.20549000799655914,10539,0.05,570624,54,24.0,0.02,642.0187500000001,1485
3.0429404432652518e-05,82.1573715209961,10547,0.05,571008,54,24.0,0.02,620.62875,1486
0.00017973936337511986,13.909029006958008,10554,0.05,571392,54,24.0,0.02,638.543125,1487
0.0022424475755542517,1.1148531436920166,10561,0.05,571776,54,24.0,0.02,641.7481250000001,1488
0.0009245963883586228,2.7038822174072266,10568,0.05,572160,54,24.0,0.02,641.2037499999999,1489
0.0001971631427295506,12.679854393005371,10575,0.05,572544,54,24.0,0.02,638.801875,1490
0.0006421104772016406,3.8934109210968018,10583,0.05,572928,54,24.0,0.02,640.648125,1491
2.1143749108887278e-05,118.23825073242188,10590,0.05,573312,54,24.0,0.02,605.7925,1492
0.002374874195083976,1.052687168121338,10597,0.05,573696,54,24.0,0.02,641.628125,1493
0.0001897072361316532,13.178200721740723,10604,0.05,574080,54,24.0,0.02,637.86125,1494
0.009550384245812893,0.26176944375038147,10611,0.05,574464,54,24.0,0.02,641.9875,1495
0.0006740104290656745,3.7091410160064697,10618,0.05,574848,54,24.0,0.02,640.550625,1496
3.7811587390024215e-05,66.11729431152344,10625,0.05,575232,54,24.0,0.02,619.1585,1497
0.00013913463044445962,17.96820831298828,10633,0.05,575616,54,24.0,0.02,633.949375,1498
0.0008149560890160501,3.0676496028900146,10640,0.05,576000,54,24.0,0.02,640.454375,1499
0.0020269814413040876,1.233361005783081,10647,0.05,576384,54,24.0,0.02,641.5356250000001,1500
0.0009335161303170025,2.678046464920044,10654,0.05,576768,54,24.0,0.02,641.4025,1501
3.696036947076209e-05,67.6400146484375,10661,0.05,577152,54,24.0,0.02,621.61,1502
0.0030663604848086834,0.8152986168861389,10668,0.05,577536,54,24.0,0.02,641.625625,1503
0.003672949504107237,0.6806517243385315,10676,0.05,577920,54,24.0,0.02,641.8131250000001,1504
1.2947491995873861e-05,193.08758544921875,10683,0.05,578304,54,24.0,0.02,593.039375,1505
0.000597495527472347,4.184131622314453,10690,0.05,578688,54,24.0,0.02,639.99125,1506
0.012661995366215706,0.19744110107421875,10697,0.05,579072,54,24.0,0.02,642.01875,1507
0.00019146934209857136,13.056921005249023,10704,0.05,579456,54,24.0,0.02,638.29825,1508
0.00568036362528801,0.44011256098747253,10712,0.05,579840,54,24.0,0.02,641.843125,1509
0.0020122299902141094,1.2424025535583496,10719,0.05,580224,54,24.0,0.02,641.6334999999999,1510
4.181858093943447e-05,59.782039642333984,10726,0.05,580608,54,24.0,0.02,626.32625,1511
0.0003604642115533352,6.935500621795654,10733,0.05,580992,54,24.0,0.02,639.8175,1512
0.0008975488599389791,2.7853634357452393,10740,0.05,581376,54,24.0,0.02,641.195625,1513
0.0006673499592579901,3.746159791946411,10747,0.05,581760,54,24.0,0.02,640.508125,1514
4.048135451739654e-05,61.7568244934082,10754,0.05,582144,54,24.0,0.02,625.63,1515
1.2710777809843421e-05,196.68348693847656,10761,0.05,582528,54,24.0,0.02,591.944375,1516
0.0003532195114530623,7.077752113342285,10768,0.05,582912,54,24.0,0.02,639.6424999999999,1517
0.0007591762114316225,3.2930426597595215,10776,0.05,583296,54,24.0,0.02,640.808125,1518
0.00017485508578829467,14.297553062438965,10783,0.05,583680,54,24.0,0.02,637.6168749999999,1519
0.0007760986336506903,3.2212398052215576,10790,0.05,584064,54,24.0,0.02,641.21375,1520
0.00017730495892465115,14.09999942779541,10797,0.05,584448,54,24.0,0.02,638.405625,1521
0.00014308314712252468,17.47235679626465,10804,0.05,584832,54,24.0,0.02,634.50825,1522
0.00028521186322905123,8.765413284301758,10812,0.05,585216,54,24.0,0.02,636.93625,1523
7.079343049554154e-05,35.31401062011719,10819,0.05,585600,54,24.0,0.02,626.280625,1524
2.937317367468495e-05,85.1116714477539,10826,0.05,585984,54,24.0,0.02,607.259375,1525
2.100244273606222e-05,119.03376007080078,10833,0.05,586368,54,24.0,0.02,611.4175,1526
8.48078343551606e-05,29.47840690612793,10840,0.05,586752,54,24.0,0.02,633.1087499999999,1527
0.0006418672273866832,3.8948864936828613,10847,0.05,587136,54,24.0,0.02,640.015625,1528
0.0054715159349143505,0.4569116234779358,10854,0.05,587520,54,24.0,0.02,641.788875,1529
2.1015643142163754e-05,118.95899963378906,10861,0.05,587904,54,24.0,0.02,608.546125,1530
0.00017499331443104893,14.286260604858398,10868,0.05,588288,54,24.0,0.02,636.09,1531
0.0015802778070792556,1.5820001363754272,10875,0.05,588672,54,24.0,0.02,641.0984374999999,1532
0.0010048422263935208,2.487952470779419,10882,0.05,589056,54,24.0,0.02,641.1162499999999,1533
0.0006871982477605343,3.637960195541382,10889,0.05,589440,54,24.0,0.02,641.00375,1534
0.0009384232689626515,2.6640427112579346,10897,0.05,589824,54,24.0,0.02,641.2075,1535
1.1031141184503213e-05,226.63113403320312,10904,0.05,590208,54,24.0,0.02,584.9124999999999,1536
0.003772144904360175,0.6627528071403503,10911,0.05,590592,54,24.0,0.02,641.809375,1537
3.8209062040550634e-05,65.42950439453125,10918,0.05,590976,54,24.0,0.02,624.6993749999999,1538
0.00019073174917139113,13.107413291931152,10925,0.05,591360,54,24.0,0.02,637.759375,1539
0.009618113748729229,0.25992611050605774,10932,0.05,591744,54,24.0,0.02,641.97,1540
0.002165502868592739,1.154466152191162,10939,0.05,592128,54,24.0,0.02,641.3575,1541
0.0028580327052623034,0.8747274279594421,10946,0.05,592512,54,24.0,0.02,641.7049999999999,1542
0.0024175371509045362,1.0341100692749023,10953,0.05,592896,54,24.0,0.02,641.578125,1543
0.000938798941206187,2.6629767417907715,10960,0.05,593280,54,24.0,0.02,641.30125,1544
0.006035995204001665,0.41418176889419556,10967,0.05,593664,54,24.0,0.02,641.9625,1545
3.648338679340668e-05,68.52433776855469,10974,0.05,594048,54,24.0,0.02,621.623875,1546
1.2713519936369266e-05,196.64105224609375,10981,0.05,594432,54,24.0,0.02,591.765,1547
1.1127764082630165e-05,224.66326904296875,10988,0.05,594816,54,24.0,0.02,583.775,1548
0.0024306082632392645,1.0285489559173584,10995,0.05,595200,54,24.0,0.02,641.58625,1549
1.2932692698086612e-05,193.30853271484375,11002,0.05,595584,54,24.0,0.02,588.085,1550
0.007905403152108192,0.31623926758766174,11009,0.05,595968,54,24.0,0.02,641.93125,1551
0.00018826792074833065,13.278948783874512,11016,0.05,596352,54,24.0,0.02,638.7256249999999,1552
0.00016250304179266095,15.384325981140137,11023,0.05,596736,54,24.0,0.02,636.90875,1553
0.002646699780598283,0.944572389125824,11030,0.05,597120,54,24.0,0.02,641.558125,1554
0.01190437376499176,0.2100067138671875,11038,0.05,597504,54,24.0,0.02,642.0074999999999,1555
1.1174369319633115e-05,223.7262725830078,11044,0.05,597888,54,24.0,0.02,582.48,1556
0.008769461885094643,0.28508007526397705,11051,0.05,598272,54,24.0,0.02,641.964375,1557
0.18615546822547913,0.013429509475827217,11058,0.05,598656,54,24.0,0.02,642.0675,1558
0.0001883847580756992,13.270711898803711,11065,0.05,599040,54,24.0,0.02,638.6851875,1559
0.000218144035898149,11.460317611694336,11072,0.05,599424,54,24.0,0.02,638.40375,1560
