train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/step_size,train/iterations,rollout/return_std,time/total_timesteps,time/fps,train/delta_std,time/time_elapsed
0.02,646.05,24.0,20000.0,1819,0.0,698880,54,0.05,12815
0.02,644.8625,24.0,0.0006082109175622463,1820,4.110415935516357,699264,54,0.05,12823
0.02,646.00125,24.0,0.01282102707773447,1821,0.1949920654296875,699648,54,0.05,12830
0.02,646.048125,24.0,0.3336796164512634,1822,0.007492091506719589,700032,54,0.05,12837
0.02,645.265,24.0,0.0012528268853202462,1823,1.9954869747161865,700416,54,0.05,12844
0.02,646.05,24.0,20000.0,1824,0.0,700800,54,0.05,12851
0.02,646.0252499999999,24.0,0.02525273896753788,1825,0.0989990308880806,701184,54,0.05,12859
0.02,646.05,24.0,20000.0,1826,0.0,701568,54,0.05,12866
0.02,645.1981249999999,24.0,0.0010705030290409923,1827,2.335350513458252,701952,54,0.05,12873
0.02,645.999375,24.0,0.012345707975327969,1828,0.2024993896484375,702336,54,0.05,12880
0.02,645.65625,24.0,0.0015873044030740857,1829,1.5749969482421875,702720,54,0.05,12887
0.02,645.536875,24.0,0.0013658087700605392,1830,1.8304171562194824,703104,54,0.05,12894
0.02,645.84125,24.0,0.0038081184029579163,1831,0.6564920544624329,703488,54,0.05,12901
0.02,645.551875,24.0,0.0017171549843624234,1832,1.4558963775634766,703872,54,0.05,12908
0.02,646.05,24.0,20000.0,1833,0.0,704256,54,0.05,12915
0.02,645.8387499999999,24.0,0.0037841133307665586,1834,0.6606565713882446,704640,54,0.05,12922
0.02,646.05,24.0,20000.0,1835,0.0,705024,54,0.05,12930
0.02,646.05,24.0,20000.0,1836,0.0,705408,54,0.05,12937
0.02,645.7049999999999,24.0,0.0018116076244041324,1837,1.3799896240234375,705792,54,0.05,12944
0.02,646.05,24.0,20000.0,1838,0.0,706176,54,0.05,12951
0.02,645.950625,24.0,0.009204922243952751,1839,0.27159368991851807,706560,54,0.05,12958
0.02,646.05,24.0,20000.0,1840,0.0,706944,54,0.05,12965
0.02,646.048125,24.0,0.3336796164512634,1841,0.007492091506719589,707328,54,0.05,12972
0.02,645.2412499999999,24.0,0.0007727973279543221,1842,3.2350006103515625,707712,54,0.05,12979
0.02,646.05,24.0,20000.0,1843,0.0,708096,54,0.05,12986
0.02,646.05,24.0,20000.0,1844,0.0,708480,54,0.05,12993
0.02,645.440625,24.0,0.0010256408713757992,1845,2.4375,708864,54,0.05,13000
0.02,645.1475,24.0,0.0010755431139841676,1846,2.324406623840332,709248,54,0.05,13008
0.02,646.05,24.0,20000.0,1847,0.0,709632,54,0.05,13015
0.02,646.048125,24.0,0.3336796164512634,1848,0.007492091506719589,710016,54,0.05,13021
0.02,646.00125,24.0,0.01282102707773447,1849,0.1949920654296875,710400,54,0.05,13028
0.02,646.05,24.0,20000.0,1850,0.0,710784,54,0.05,13035
0.02,646.05,24.0,20000.0,1851,0.0,711168,54,0.05,13043
0.02,644.860625,24.0,0.0009685127297416329,1852,2.5812771320343018,711552,54,0.05,13050
0.02,646.00125,24.0,0.01282102707773447,1853,0.1949920654296875,711936,54,0.05,13057
0.02,646.055625,24.0,0.11107732355594635,1854,0.0225067175924778,712320,54,0.05,13064
0.02,646.05,24.0,20000.0,1855,0.0,712704,54,0.05,13071
0.02,645.889375,24.0,0.0038910387083888054,1856,0.6425018310546875,713088,54,0.05,13078
0.02,646.048125,24.0,0.3336796164512634,1857,0.007492091506719589,713472,54,0.05,13085
0.02,646.05,24.0,20000.0,1858,0.0,713856,54,0.05,13092
0.02,645.888125,24.0,0.003861054079607129,1859,0.647491455078125,714240,54,0.05,13099
0.02,645.65625,24.0,0.0015873044030740857,1860,1.5749969482421875,714624,54,0.05,13106
0.02,646.05,24.0,20000.0,1861,0.0,715008,54,0.05,13113
0.02,645.44375,24.0,0.0012430635979399085,1862,2.011159896850586,715392,54,0.05,13120
0.02,644.875625,24.0,0.0009016738622449338,1863,2.772620916366577,715776,54,0.05,13127
0.02,646.05,24.0,20000.0,1864,0.0,716160,54,0.05,13134
0.02,645.9962499999999,24.0,0.011628097854554653,1865,0.214996337890625,716544,54,0.05,13141
0.02,646.05,24.0,20000.0,1866,0.0,716928,54,0.05,13148
0.02,645.513125,24.0,0.0012406655587255955,1867,2.015047311782837,717312,54,0.05,13155
0.02,645.60625,24.0,0.0018011248903349042,1868,1.3880212306976318,717696,54,0.05,13162
0.02,646.048125,24.0,0.3336796164512634,1869,0.007492091506719589,718080,54,0.05,13169
0.02,646.05,24.0,20000.0,1870,0.0,718464,54,0.05,13176
0.02,646.05,24.0,20000.0,1871,0.0,718848,54,0.05,13183
0.02,645.999375,24.0,0.012345707975327969,1872,0.2024993896484375,719232,54,0.05,13191
0.02,646.05,24.0,20000.0,1873,0.0,719616,54,0.05,13198
0.02,646.05,24.0,20000.0,1874,0.0,720000,54,0.05,13205
0.02,646.05,24.0,20000.0,1875,0.0,720384,54,0.05,13213
0.02,646.05,24.0,20000.0,1876,0.0,720768,54,0.05,13220
0.02,645.54125,24.0,0.0013666137820109725,1877,1.8293390274047852,721152,54,0.05,13227
0.02,645.94875,24.0,0.009226269088685513,1878,0.2709653079509735,721536,54,0.05,13234
0.02,646.048125,24.0,0.33367523550987244,1879,0.007492190692573786,721920,54,0.05,13241
0.02,645.941875,24.0,0.00578041048720479,1880,0.4324951171875,722304,54,0.05,13248
0.02,645.999375,24.0,0.012844468466937542,1881,0.19463619589805603,722688,54,0.05,13255
0.02,646.048125,24.0,0.3336796164512634,1882,0.007492091506719589,723072,54,0.05,13263
0.02,645.384375,24.0,0.0011113573564216495,1883,2.2495009899139404,723456,54,0.05,13270
0.02,645.4964375,24.0,0.001503080828115344,1884,1.66325044631958,723840,54,0.05,13277
0.02,645.941875,24.0,0.00578041048720479,1885,0.4324951171875,724224,54,0.05,13285
0.02,646.05,24.0,20000.0,1886,0.0,724608,54,0.05,13292
0.02,645.555625,24.0,0.0018026437610387802,1887,1.3868517875671387,724992,54,0.05,13299
0.02,645.441875,24.0,0.001027751131914556,1888,2.4324951171875,725376,54,0.05,13306
0.02,646.05,24.0,20000.0,1889,0.0,725760,54,0.05,13313
0.02,645.28,24.0,0.0010164949344471097,1890,2.4594316482543945,726144,54,0.05,13320
0.02,645.3824999999999,24.0,0.0011116433888673782,1891,2.248922348022461,726528,54,0.05,13328
0.02,645.78125,24.0,0.004212436731904745,1892,0.5934805870056152,726912,54,0.05,13335
0.02,645.941875,24.0,0.00578041048720479,1893,0.4324951171875,727296,54,0.05,13342
0.02,646.04625,24.0,0.24422860145568848,1894,0.010236185975372791,727680,54,0.05,13349
0.02,645.43,24.0,0.0013141317758709192,1895,1.9023966789245605,728064,54,0.05,13356
0.02,645.9975,24.0,0.012367768213152885,1896,0.20213820040225983,728448,54,0.05,13364
0.02,646.05,24.0,20000.0,1897,0.0,728832,54,0.05,13371
0.02,645.65625,24.0,0.0015873044030740857,1898,1.5749969482421875,729216,54,0.05,13379
0.02,646.05,24.0,20000.0,1899,0.0,729600,54,0.05,13386
0.02,645.6637499999999,24.0,0.0018503805622458458,1900,1.3510732650756836,729984,54,0.05,13393
0.02,645.994375,24.0,0.011648103594779968,1901,0.21462708711624146,730368,54,0.05,13400
0.02,646.05,24.0,20000.0,1902,0.0,730752,54,0.05,13407
0.02,646.05,24.0,20000.0,1903,0.0,731136,54,0.05,13415
0.02,646.0487499999999,24.0,0.5010145306587219,1904,0.00498975021764636,731520,54,0.05,13422
0.02,646.05,24.0,20000.0,1905,0.0,731904,54,0.05,13429
0.02,646.05,24.0,20000.0,1906,0.0,732288,54,0.05,13437
0.02,645.591875,24.0,0.001364253112114966,1907,1.8325042724609375,732672,54,0.05,13444
0.02,646.05,24.0,20000.0,1908,0.0,733056,54,0.05,13451
0.02,645.43875,24.0,0.0011170030338689685,1909,2.238131523132324,733440,54,0.05,13458
0.02,646.05,24.0,20000.0,1910,0.0,733824,54,0.05,13466
0.02,645.3824999999999,24.0,0.0011116433888673782,1911,2.248922348022461,734208,54,0.05,13473
0.02,646.05,24.0,20000.0,1912,0.0,734592,54,0.05,13480
0.02,646.05,24.0,20000.0,1913,0.0,734976,54,0.05,13487
0.02,646.048125,24.0,0.3336796164512634,1914,0.007492091506719589,735360,54,0.05,13494
0.02,646.05,24.0,20000.0,1915,0.0,735744,54,0.05,13501
0.02,646.05,24.0,20000.0,1916,0.0,736128,54,0.05,13508
0.02,646.048125,24.0,0.3336796164512634,1917,0.007492091506719589,736512,54,0.05,13515
0.02,646.048125,24.0,0.3336796164512634,1918,0.007492091506719589,736896,54,0.05,13522
0.02,645.999375,24.0,0.012844468466937542,1919,0.19463619589805603,737280,54,0.05,13530
0.02,645.839375,24.0,0.003767037997022271,1920,0.6636512875556946,737664,54,0.05,13537
0.02,646.05,24.0,20000.0,1921,0.0,738048,54,0.05,13544
0.02,646.00125,24.0,0.01282102707773447,1922,0.1949920654296875,738432,54,0.05,13551
0.02,645.941875,24.0,0.00578041048720479,1923,0.4324951171875,738816,54,0.05,13558
0.02,646.048125,24.0,0.3336796164512634,1924,0.007492091506719589,739200,54,0.05,13565
0.02,645.7125,24.0,0.00185186427552253,1925,1.3499908447265625,739584,54,0.05,13572
0.02,646.05,24.0,20000.0,1926,0.0,739968,54,0.05,13579
0.02,646.05,24.0,20000.0,1927,0.0,740352,54,0.05,13586
0.02,645.6637499999999,24.0,0.0018503805622458458,1928,1.3510732650756836,740736,54,0.05,13593
0.02,645.395625,24.0,0.0009551123948767781,1929,2.61749267578125,741120,54,0.05,13601
0.02,646.05,24.0,20000.0,1930,0.0,741504,54,0.05,13608
0.02,645.999375,24.0,0.012844468466937542,1931,0.19463619589805603,741888,54,0.05,13615
0.02,645.3824999999999,24.0,0.0011108976323157549,1932,2.250432014465332,742272,54,0.05,13622
0.02,645.8856249999999,24.0,0.0038645719178020954,1933,0.6469020247459412,742656,54,0.05,13629
0.02,645.48875,24.0,0.0011175599647685885,1934,2.237015962600708,743040,54,0.05,13636
0.02,646.05,24.0,20000.0,1935,0.0,743424,54,0.05,13643
0.02,645.941875,24.0,0.00578041048720479,1936,0.4324951171875,743808,54,0.05,13651
0.02,645.1981249999999,24.0,0.0010705030290409923,1937,2.335350513458252,744192,54,0.05,13658
0.02,646.05,24.0,20000.0,1938,0.0,744576,54,0.05,13665
0.02,646.048125,24.0,0.3336796164512634,1939,0.007492091506719589,744960,54,0.05,13672
0.02,646.05,24.0,20000.0,1940,0.0,745344,54,0.05,13679
0.02,646.05,24.0,20000.0,1941,0.0,745728,54,0.05,13687
0.02,646.05,24.0,20000.0,1942,0.0,746112,54,0.05,13694
0.02,645.22375,24.0,0.0010916119208559394,1943,2.2901909351348877,746496,54,0.05,13701
0.02,646.0487499999999,24.0,0.5010195374488831,1944,0.0049897003918886185,746880,54,0.05,13708
0.02,642.9993749999999,24.0,0.0002680076868273318,1945,9.32809066772461,747264,54,0.05,13715
0.02,588.6881249999999,24.0,1.0927212315436918e-05,1946,228.78662109375,747648,54,0.05,13722
0.02,646.0,24.0,0.012500183656811714,1947,0.1999969482421875,748032,54,0.05,13730
0.02,646.05,24.0,20000.0,1948,0.0,748416,54,0.05,13737
0.02,646.05,24.0,20000.0,1949,0.0,748800,54,0.05,13744
0.02,645.440625,24.0,0.0010256408713757992,1950,2.4375,749184,54,0.05,13751
0.02,645.9437499999999,24.0,0.005882308818399906,1951,0.4250030517578125,749568,54,0.05,13758
0.02,646.05,24.0,20000.0,1952,0.0,749952,54,0.05,13766
0.02,646.05,24.0,20000.0,1953,0.0,750336,54,0.05,13773
0.02,645.4906249999999,24.0,0.001117316773161292,1954,2.2375030517578125,750720,54,0.05,13780
0.02,645.888125,24.0,0.005360230803489685,1955,0.4663977324962616,751104,54,0.05,13787
0.02,646.05,24.0,20000.0,1956,0.0,751488,54,0.05,13794
0.02,646.05,24.0,20000.0,1957,0.0,751872,54,0.05,13801
0.02,645.33375,24.0,0.001023712451569736,1958,2.442091703414917,752256,54,0.05,13808
0.02,645.888125,24.0,0.003861054079607129,1959,0.647491455078125,752640,54,0.05,13815
0.02,645.33375,24.0,0.001023712451569736,1960,2.442091703414917,753024,54,0.05,13823
0.02,645.94,24.0,0.005786227528005838,1961,0.4320603311061859,753408,54,0.05,13830
0.02,645.655,24.0,0.001587631762959063,1962,1.5746722221374512,753792,54,0.05,13837
0.02,646.05,24.0,20000.0,1963,0.0,754176,54,0.05,13844
0.02,645.889375,24.0,0.0038910387083888054,1964,0.6425018310546875,754560,54,0.05,13851
0.02,645.3299999999999,24.0,0.001093429746106267,1965,2.2863833904266357,754944,54,0.05,13858
0.02,646.048125,24.0,0.3336796164512634,1966,0.007492091506719589,755328,54,0.05,13865
0.02,646.05,24.0,20000.0,1967,0.0,755712,54,0.05,13872
0.02,645.941875,24.0,0.00578041048720479,1968,0.4324951171875,756096,54,0.05,13878
0.02,646.05,24.0,20000.0,1969,0.0,756480,54,0.05,13886
0.02,646.05,24.0,20000.0,1970,0.0,756864,54,0.05,13892
0.02,646.05,24.0,20000.0,1971,0.0,757248,54,0.05,13899
0.02,645.7831249999999,24.0,0.003349666716530919,1972,0.7463427782058716,757632,54,0.05,13907
0.02,646.048125,24.0,0.3336796164512634,1973,0.007492091506719589,758016,54,0.05,13914
0.02,646.05,24.0,20000.0,1974,0.0,758400,54,0.05,13921
0.02,646.00125,24.0,0.01282102707773447,1975,0.1949920654296875,758784,54,0.05,13928
0.02,645.9437499999999,24.0,0.008599936962127686,1976,0.29069969058036804,759168,54,0.05,13935
0.02,645.3287499999999,24.0,0.0008665526984259486,1977,2.8849945068359375,759552,54,0.05,13942
0.02,645.6568749999999,24.0,0.0018488147761672735,1978,1.3522175550460815,759936,54,0.05,13949
0.02,645.940625,24.0,0.008632238022983074,1979,0.28961190581321716,760320,54,0.05,13956
0.02,646.05,24.0,20000.0,1980,0.0,760704,54,0.05,13963
0.02,646.05,24.0,20000.0,1981,0.0,761088,54,0.05,13970
0.02,645.4393749999999,24.0,0.001025778823532164,1982,2.4371724128723145,761472,54,0.05,13977
0.02,646.05,24.0,20000.0,1983,0.0,761856,54,0.05,13984
0.02,646.048125,24.0,0.3336796164512634,1984,0.007492091506719589,762240,54,0.05,13992
0.02,646.05,24.0,20000.0,1985,0.0,762624,54,0.05,13999
0.02,645.28,24.0,0.0011187648633494973,1986,2.234606981277466,763008,54,0.05,14006
0.02,646.05,24.0,20000.0,1987,0.0,763392,54,0.05,14013
0.02,645.888125,24.0,0.003861054079607129,1988,0.647491455078125,763776,54,0.05,14020
0.02,645.999375,24.0,0.012844468466937542,1989,0.19463619589805603,764160,54,0.05,14027
0.02,646.05,24.0,20000.0,1990,0.0,764544,54,0.05,14034
0.02,645.8387499999999,24.0,0.0037841133307665586,1991,0.6606565713882446,764928,54,0.05,14041
0.02,646.048125,24.0,0.33367523550987244,1992,0.007492190692573786,765312,54,0.05,14048
0.02,645.88625,24.0,0.0038637768011540174,1993,0.6470351815223694,765696,54,0.05,14055
0.02,645.320625,24.0,0.0008592500234954059,1994,2.9095137119293213,766080,54,0.05,14062
0.02,645.4918749999999,24.0,0.001504556625150144,1995,1.6616188287734985,766464,54,0.05,14069
0.02,645.494375,24.0,0.00150376430246979,1996,1.662494421005249,766848,54,0.05,14076
0.02,646.05,24.0,20000.0,1997,0.0,767232,54,0.05,14084
0.02,645.888125,24.0,0.003861054079607129,1998,0.647491455078125,767616,54,0.05,14090
0.02,645.999375,24.0,0.012345707975327969,1999,0.2024993896484375,768000,54,0.05,14097
0.02,645.9437499999999,24.0,0.005882308818399906,2000,0.4250030517578125,768384,54,0.05,14104
0.02,645.495625,24.0,0.0015052324160933495,2001,1.6608729362487793,768768,54,0.05,14111
0.02,646.0487499999999,24.0,0.5010145306587219,2002,0.00498975021764636,769152,54,0.05,14118
0.02,645.375,24.0,0.0013554258039221168,2003,1.8444386720657349,769536,54,0.05,14125
0.02,646.05,24.0,20000.0,2004,0.0,769920,54,0.05,14132
0.02,645.538125,24.0,0.0013655362417921424,2005,1.830782413482666,770304,54,0.05,14139
0.02,645.384375,24.0,0.0011113573564216495,2006,2.2495009899139404,770688,54,0.05,14146
0.02,643.4575,24.0,0.00029864386306144297,2007,8.371174812316895,771072,54,0.05,14153
0.02,645.149375,24.0,0.0010094688041135669,2008,2.4765496253967285,771456,54,0.05,14160
0.02,645.6006249999999,24.0,0.0015864151064306498,2009,1.5758799314498901,771840,54,0.05,14167
